Bioactivity_ID,Activity_Value,BioAssay_AID,Substance_SID,Compound_CID,refsid,Gene_ID,PMID,Aid_Type,Last_Modified_Date,Has_Dose_Response_Curve,RNAi_BioAssay,Activity,Protein_Accession,Activity_Type,Activity_Qualifier,Bioassay_Data_Source,BioAssay_Name,Compound_Name,Target_Name,Target_Link,ECs,Representative_Protein_Accession,Taxonomy_ID,Cell_ID,Target_Taxonomy_ID,Anatomy_ID,Anatomy,dois,pmcids,pclids,citations
66022240,"",1947,17504222,3665766,"",226016,"",Screening,20100615,0,0,Inactive,AAH32261,"","",The Scripps Research Institute Molecular Screening Center,Fluorescence polarization-based counterscreen for RBBP9 inhibitors: primary biochemical high throughput screening assay to identify inhibitors of the serine hydrolase family member Fam108B.,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",Abhd17b - abhydrolase domain containing 17B (house mouse),/gene/226016,"",AAH32261,10090,"","","","","","","",""
66324596,"",1950,17504222,3665766,"",3783774,"",Screening,20100616,0,0,Inactive,CAD53427,"","",The Scripps Research Institute Molecular Screening Center,Fluorescence polarization-based primary biochemical high throughput screening assay to identify inhibitors of the Epstein-Barr virus nuclear antigen 1 (EBNA-1).,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",EBNA-1 - nuclear antigen EBNA-1 (Epstein-Barr virus),/gene/3783774,"",CAD53427,10376,"","","","","","","",""
66704151,"",1956,17504222,3665766,"","","",Confirmatory,20090925,0,0,Inactive,"",Conc @ Max Fold Increase,"",SRMLSC,A high-throughput screen to identify small molecule compounds that augment HSV replication,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","","","","","","","","","","","","",""
66764614,"",1962,17504222,3665766,"","","",Screening,20100616,0,0,Inactive,XP_717710,"","",The Scripps Research Institute Molecular Screening Center,Fluorescence polarization-based primary biochemical high throughput screening assay to identify inhibitors of tRNA 2'-phosphotransferase (TPT1).,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",likely tRNA 2'-phosphotransferase (Candida albicans SC5314),/protein/XP_717710,"",XP_717710,237561,"","","","","","","",""
67073158,"",1974,17504222,3665766,"",9446,"",Screening,20100616,0,0,Inactive,NP_004823,"","",The Scripps Research Institute Molecular Screening Center,Fluorescence polarization-based counterscreen for RBBP9 inhibitors: primary biochemical high throughput screening assay to identify inhibitors of the oxidoreductase glutathione S-transferase omega 1(GSTO1).,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",GSTO1 - glutathione S-transferase omega 1 (human),/gene/9446,1.20.4.2|1.8.5.1|2.5.1.18,P78417,9606,"","","","","","","",""
67604652,"",1961,17504222,3665766,"",9290,"",Confirmatory,20101230,0,0,Inactive,NP_005674,EC50,"",Burnham Center for Chemical Genomics,Image-based HTS for Selective Agonists of GPR55,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",GPR55 - G protein-coupled receptor 55 (human),/gene/9290,"",Q9Y2T6,9606,"","","","","","","",""
67793888,"",1979,17504222,3665766,"","","",Screening,20091014,0,0,Inactive,CAA56931,"","",Broad Institute,Fluorescence Cell-Based Primary HTS of C.albicans growth in the presence of Fluconazole and compound,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",heat shock protein 90 (Candida albicans),/protein/CAA56931,"",CAA56931,5476,"","","","","","","",""
68077065,"",1987,17504222,3665766,"",5536,"",Screening,20100615,0,0,Inactive,AAH00750,"","",The Scripps Research Institute Molecular Screening Center,Fluorescence-based primary biochemical high throughput screening assay to identify inhibitors of Protein Phosphatase 5 (PP5).,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",PPP5C - protein phosphatase 5 catalytic subunit (human),/gene/5536,"",AAH00750,9606,"","","","","","","",""
68432445,"",1986,17504222,3665766,"","","",Confirmatory,20101230,0,0,Inactive,AAS58777,IC50,"",Burnham Center for Chemical Genomics,uHTS fluorescence assay for the identification of Human Immunodeficiency Virus Fusion Inhibitors.,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",envelope glycoprotein (Human immunodeficiency virus 1),/protein/AAS58777,"",AAS58777,11676,"","","","","","","",""
68674291,"",1984,17504222,3665766,"",17979,"",Confirmatory,20101230,0,0,Inactive,NP_032705,IC50,"",Burnham Center for Chemical Genomics,Fluorescence for the identification of compounds that decrease p/CIP protein stability,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",Ncoa3 - nuclear receptor coactivator 3 (house mouse),/gene/17979,"",NP_032705,10090,"","","","","","","",""
69150508,"",2012,17504222,3665766,"",7458,"",Confirmatory,20110112,0,0,Inactive,AAH66928,IC50,"",Burnham Center for Chemical Genomics,uHTS fluorescence polarization assay for the identification of translation initiation inhibitors (eIF4H),"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",EIF4H - eukaryotic translation initiation factor 4H (human),/gene/7458,"",AAH66928,9606,"","","","","","","",""
69377285,"",2013,17504222,3665766,"",9290,"",Confirmatory,20110112,0,0,Inactive,NP_005674,IC50,"",Burnham Center for Chemical Genomics,Image-Based HTS for Selective Antagonists for GPR55,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",GPR55 - G protein-coupled receptor 55 (human),/gene/9290,"",Q9Y2T6,9606,"","","","","","","",""
69907353,"",2006,17504222,3665766,"",10054,"",Confirmatory,20110113,0,0,Inactive,AAH03153,IC50,"",Burnham Center for Chemical Genomics,uHTS HTRF assay for identification of inhibitors of SUMOylation,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",UBA2 - ubiquitin like modifier activating enzyme 2 (human),/gene/10054,"",Q9UBT2,9606,"","","","","","","",""
69907354,"",2006,17504222,3665766,"",7329,"",Confirmatory,20110113,0,0,Inactive,NP_003336,IC50,"",Burnham Center for Chemical Genomics,uHTS HTRF assay for identification of inhibitors of SUMOylation,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",UBE2I - ubiquitin conjugating enzyme E2 I (human),/gene/7329,2.3.2.-,P63279,9606,"","","","","","","",""
69907355,"",2006,17504222,3665766,"",10055,"",Confirmatory,20110113,0,0,Inactive,AAH18271,IC50,"",Burnham Center for Chemical Genomics,uHTS HTRF assay for identification of inhibitors of SUMOylation,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",SAE1 - SUMO1 activating enzyme subunit 1 (human),/gene/10055,"",Q9UBE0,9606,"","","","","","","",""
70520667,"",2014,17504222,3665766,"",26986,"",Confirmatory,20110112,0,0,Inactive,NP_002559,IC50,"",Burnham Center for Chemical Genomics,uHTS fluorescence polarization assay for the identification of translation initiation inhibitors (PABP),"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",PABPC1 - poly(A) binding protein cytoplasmic 1 (human),/gene/26986,"",P11940,9606,"","","","","","","",""
70817129,"",2023,17504222,3665766,"","","",Screening,20110405,0,0,Inactive,CAA81943,"","",NMMLSC,Multiplex HTS Screen of TOR pathway GFP-fusion proteins in Saccharomyes cerevisiae_specifically_ LAP4_MLPCN.,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",LAP4 (brewer's yeast),/protein/CAA81943,"",CAA81943,4932,"","","","","","","",""
71276039,"",2025,17504222,3665766,"","","",Screening,20110405,0,0,Inactive,CAA84846,"","",NMMLSC,Multiplex HTS Screen of TOR pathway GFP-fusion proteins in Saccharomyes cerevisiae_specifically_ RPL19A_MLPCN.,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",RPL19A (brewer's yeast),/protein/CAA84846,"",CAA84846,4932,"","","","","","","",""
71468481,"",2016,17504222,3665766,"","","",Screening,20110405,0,0,Inactive,CAA96025,"","",NMMLSC,Multiplex HTS Screen of TOR pathway GFP-fusion proteins in Saccharomyes cerevisiae_specifically_ MEP2_MLPCN.,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",MEP2 (brewer's yeast),/protein/CAA96025,"",CAA96025,4932,"","","","","","","",""
71955695,"",2052,17504222,3665766,"",16408,"",Screening,20100302,0,0,Inactive,NP_032426,"","",NMMLSC,HTS for developing T Cell Immune Modulators,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",Itgal - integrin alpha L (house mouse),/gene/16408,"",NP_032426,10090,"","","","","","","",""
72108899,"",2057,17504222,3665766,"",4170,"",Screening,20100615,0,0,Inactive,AAI07736,"","",The Scripps Research Institute Molecular Screening Center,Fluorescence polarization-based primary biochemical high throughput screening assay to identify inhibitors of myeloid cell leukemia sequence 1 (MCL1) interactions with BIM-BH3 peptide.,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","MCL1 - MCL1 apoptosis regulator, BCL2 family member (human)",/gene/4170,"",Q07820,9606,"","","","","","","",""
72574722,"",2058,17504222,3665766,"",2859,"",Confirmatory,20110119,0,0,Inactive,NP_005292,IC50,"",Burnham Center for Chemical Genomics,Image-Based HTS for Selective Antagonists of GPR35,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",GPR35 - G protein-coupled receptor 35 (human),/gene/2859,"",Q9HC97,9606,"","","","","","","",""
72716731,"",2029,17504222,3665766,"","","",Screening,20110405,0,0,Inactive,AAA34498,"","",NMMLSC,Multiplex HTS Screen of TOR pathway GFP-fusion proteins in Saccharomyes cerevisiae_specifically_ CIT2_MLPCN.,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","citrate synthase 2, partial (brewer's yeast)",/protein/AAA34498,"",AAA34498,4932,"","","","","","","",""
73667870,"",2094,17504222,3665766,"","","",Screening,20091104,0,0,Inactive,1ZHH_B,"","",Broad Institute,Plate Read Microorganism-Based Primary HTS to Identify Modulators of the AI-2 Quorum Sensing System,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","Chain B, Autoinducer 2 sensor kinase/phosphatase luxQ (Vibrio harveyi)",/protein/1ZHH_B,"",1ZHH_B,669,"","","","","","","",""
73667871,"",2094,17504222,3665766,"","","",Screening,20091104,0,0,Inactive,1ZHH_A,"","",Broad Institute,Plate Read Microorganism-Based Primary HTS to Identify Modulators of the AI-2 Quorum Sensing System,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","Chain A, Autoinducer 2-binding periplasmic protein luxP (Vibrio harveyi)",/protein/1ZHH_A,"",1ZHH_A,669,"","","","","","","",""
73667872,"",2094,17504222,3665766,"","","",Screening,20091104,0,0,Inactive,ABY84639,"","",Broad Institute,Plate Read Microorganism-Based Primary HTS to Identify Modulators of the AI-2 Quorum Sensing System,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","LuxS, partial (Vibrio harveyi)",/protein/ABY84639,"",ABY84639,669,"","","","","","","",""
74252645,"",2073,17504222,3665766,"",774,"",Confirmatory,20101008,0,0,Inactive,NP_000709,IC50,"",Burnham Center for Chemical Genomics,Homogeneous Time-Resolved Fluorescence Resonance Energy Transfer (HTRF) Assay,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",CACNA1B - calcium voltage-gated channel subunit alpha1 B (human),/gene/774,"",Q00975,9606,"","","","","","","",""
74252646,"",2073,17504222,3665766,"",83589,"",Confirmatory,20101008,0,0,Inactive,AAC05303,IC50,"",Burnham Center for Chemical Genomics,Homogeneous Time-Resolved Fluorescence Resonance Energy Transfer (HTRF) Assay,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",Apba1 - amyloid beta precursor protein binding family A member 1 (Norway rat),/gene/83589,"",O35430,10116,"","","","","","","",""
74658663,"",2071,17504222,3665766,"",22861,"",Screening,20110113,0,0,Inactive,NP_127497,"","",Burnham Center for Chemical Genomics,Colorimetric  Assay for Inhibitors for NALP1,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",NLRP1 - NLR family pyrin domain containing 1 (human),/gene/22861,3.4.-.-|3.6.4.-,Q9C000,9606,"","","","","","","",""
74882837,"",2066,17504222,3665766,"",850333,"",Screening,20110405,0,0,Inactive,NP_009905,"","",NMMLSC,Multiplex HTS Screen of TOR pathway GFP-fusion proteins in Saccharomyes cerevisiae_specifically_ AGP1_MLPCN.,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",AGP1 - amino acid transporter AGP1 (Saccharomyces cerevisiae S288C),/gene/850333,"",P25376,559292,"","","","","","","",""
75160800,"",2098,17504222,3665766,"",15499,"",Screening,20091104,0,0,Inactive,AAH94064,"","",Broad Institute,Luminescence Cell-Based Primary HTS to Identify Inhibitors of Heat Shock Factor 1 (HSF1).,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",Hsf1 - heat shock factor 1 (house mouse),/gene/15499,"",AAH94064,10090,"","","","","","","",""
75630724,"",2099,17504222,3665766,"","","",Screening,20091105,0,0,Inactive,"","","",Broad Institute,Fluorescence Biochemical Primary HTS to Identify Inhibitors of GASC-1 Activity,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","","","","","","","","","","","","",""
75791216,"",2100,17504222,3665766,"",2548,"",Confirmatory,20091105,1,0,Inactive,NP_000143,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS Assay for Inhibitors and Activators of Human alpha-Glucosidase Cleavage of Glycogen,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",GAA - alpha glucosidase (human),/gene/2548,3.2.1.20,P10253,9606,"","","","","","","",""
76245421,"",2097,17504222,3665766,"",2932,"",Screening,20100526,0,0,Inactive,NP_002084,"","",Broad Institute,Cell-Free Homogeneous Primary HTS to Identify Inhibitors of GSK3beta Activity,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",GSK3B - glycogen synthase kinase 3 beta (human),/gene/2932,2.7.11.1|2.7.11.26,P49841,9606,"","","","","","","",""
76750221,"",2107,17504222,3665766,"",2717,"",Confirmatory,20091105,1,0,Inactive,CAA29232,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS Assay for Inhibitors and Activators of Human alpha-Galactosidase From Spleen Homogenate,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",GLA - galactosidase alpha (human),/gene/2717,"",P06280,9606,"","","","","","","",""
77360371,"",2129,17504222,3665766,"",598,"",Screening,20100615,0,0,Inactive,CAA80661,"","",The Scripps Research Institute Molecular Screening Center,"Primary biochemical high throughput screening assay to identify inhibitors of BCL2-related protein, long isoform (BCLXL).","2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",BCL2L1 - BCL2 like 1 (human),/gene/598,"",CAA80661,9606,"","","","","","","",""
77800117,"",2156,17504222,3665766,"",170848,"",Screening,20100330,0,0,Inactive,NP_579856,"","",Johns Hopkins Ion Channel Center,Primary cell-based high-throughput screening assay for identification of compounds that inhibit KCNQ2 potassium channels,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",Kcnq2 - potassium voltage-gated channel subfamily Q member 2 (Norway rat),/gene/170848,"",O88943,10116,"","","","","","","",""
78145074,"",2130,17504222,3665766,"",51400,"",Screening,20100615,0,0,Inactive,NP_057231,"","",The Scripps Research Institute Molecular Screening Center,Fluorescence polarization-based primary biochemical high throughput screening assay to identify inhibitors of Protein Phosphatase Methylesterase 1 (PME-1).,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",PPME1 - protein phosphatase methylesterase 1 (human),/gene/51400,3.1.1.89,Q9Y570,9606,"","","","","","","",""
78426014,"",2174,17504222,3665766,"",10434,"",Screening,20100615,0,0,Inactive,NP_006321,"","",The Scripps Research Institute Molecular Screening Center,Counterscreen for PME1 inhibitors: fluorescence polarization-based primary biochemical high throughput screening assay to identify inhibitors of lysophospholipase 1 (LYPLA1).,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",LYPLA1 - lysophospholipase 1 (human),/gene/10434,3.1.2.-|3.1.2.22,O75608,9606,"","","","","","","",""
78752707,"",2205,17504222,3665766,"",203068,"",Screening,20091215,0,0,Inactive,NP_821133,"","",University of Pittsburgh Molecular Library Screening Center,HCS assay for microtubule stabilizers,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",TUBB - tubulin beta class I (human),/gene/203068,"",P07437,9606,"","","","","","","",""
78935124,"",2216,17504222,3665766,"","","",Screening,20091223,0,0,Inactive,"","","",Broad Institute,Fluorescence Cell-Free Homogeneous Primary HTS to Identify Inhibitors of the RanGTP-Importin-beta complex,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","","","","","","","","","","","","",""
79360005,"",2221,17504222,3665766,"",888371,"",Screening,20100608,0,0,Inactive,NP_217253,"","",Broad Institute,Fluorescence Cell-Free Homogenous Primary HTS to Identify Inhibitors of RecA Intein Splicing Activity,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",recA - recombinase A (Mycobacterium tuberculosis H37Rv),/gene/888371,3.1.-.-,P9WHJ3,83332,"","","","","","","",""
79480334,"",2177,17504222,3665766,"","","",Screening,20100615,0,0,Inactive,CAB40158,"","",The Scripps Research Institute Molecular Screening Center,Counterscreen for PME1 inhibitors: fluorescence polarization-based primary biochemical high throughput screening assay to identify inhibitors of lysophospholipase 2 (LYPLA2).,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",lysophospholipase II (human),/protein/CAB40158,"",O95372,9606,"","","","","","","",""
79864793,"",2227,17504222,3665766,"",22066,"",Screening,20100330,0,0,Inactive,AAC05178,"","",Johns Hopkins Ion Channel Center,Primary cell-based high-throughput screening assay for identification of compounds that allosterically potentiate transient receptor potential cation channel C4 (TRPC4),"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","Trpc4 - transient receptor potential cation channel, subfamily C, member 4 (house mouse)",/gene/22066,"",AAC05178,10090,"","","","","","","",""
80246685,"",2237,17504222,3665766,"",22066,"",Screening,20100330,0,0,Inactive,AAC05178,"","",Johns Hopkins Ion Channel Center,Primary cell-based screen for identification of compounds that activate transient receptor potential cation channel C4 (TRPC4).,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","Trpc4 - transient receptor potential cation channel, subfamily C, member 4 (house mouse)",/gene/22066,"",AAC05178,10090,"","","","","","","",""
